-2.800,-53.200,19.400
30.200,-79.000,-14.800
-33.700,-84.100,-6.200
-32.600,-84.000,-3.900
36.900,-78.500,-5.400
39.100,-78.500,-6.500
57.700,-52.500,10.000
-53.300,-57.300,22.000
58.800,-51.300,13.500
48.500,-18.200,-6.100
50.700,-18.200,-8.400
-50.000,-54.700,32.400
-57.900,-28.800,-6.600
51.800,-6.400,-16.600
-35.300,14.200,55.700
-40.900,14.000,53.300
-39.800,46.400,5.500
-19.700,-72.900,60.100
-38.700,46.400,5.500
-42.100,-67.300,44.100
-58.800,-46.400,-9.700
-58.700,-46.500,-14.400
-63.700,-37.200,37.800
50.400,-30.200,58.700
-59.300,-36.900,46.100
2.500,-38.700,26.300
-0.900,-34.400,25.900
11.200,-19.600,35.300
-1.500,-75.900,28.500
9.500,-71.800,45.900
13.200,-76.100,15.600
-6.900,-78.800,8.700
10.900,-76.200,13.200
-11.500,-67.100,0.600
26.300,16.300,54.500
18.400,27.900,46.300
31.900,15.200,52.200
40.700,-56.900,51.700
42.100,27.600,24.000
-8.500,33.500,29.200
6.100,27.200,32.200
-24.400,44.300,35.300
-8.300,16.300,37.800
1.700,17.800,47.200
-8.300,17.200,33.000
5.100,27.100,28.600
-28.800,41.900,29.600
-8.400,33.300,24.500
26.100,42.900,32.000
-39.400,-17.900,47.900
-2.500,-12.500,58.200
-25.900,-27.000,61.800
40.200,-28.100,60.900
-21.500,-26.700,68.800
-31.600,-26.800,70.000
31.300,-28.200,63.200
45.800,-14.400,43.100
49.200,-15.400,45.600
11.800,-47.000,1.200
-32.900,-82.600,40.800
38.800,-76.200,29.800
40.000,-76.200,29.800
50.000,-76.100,28.700
21.800,27.800,40.400
-2.000,-52.100,51.100
2.400,-53.800,65.500
-27.300,-79.200,39.400
-50.700,7.300,22.000
48.900,13.700,31.200
-25.100,-0.700,64.100
50.000,13.700,31.200
-43.500,-46.300,51.700
-29.900,-62.300,56.700
-26.200,-0.900,57.100
51.600,-32.600,50.700
51.600,-32.700,48.400
-40.300,-34.200,49.400
32.000,4.500,57.900
37.200,-46.100,48.300
38.300,-44.900,51.800
-49.600,7.400,22.000
22.300,9.000,2.000
55.800,13.000,5.300
31.400,8.500,-16.800
39.300,8.600,-18.000
-50.600,5.700,6.800
-28.000,5.400,-15.500
-33.800,6.100,10.400
-49.300,5.300,-6.100
-37.800,4.300,-43.700
42.800,5.900,-35.400
24.900,5.300,-44.800
41.600,6.000,-33.100
9.100,53.900,41.600
-18.900,57.400,29.400
12.500,53.900,41.600
-16.400,63.900,-6.600
-16.400,63.600,-13.700
7.000,67.700,-3.400
-9.600,63.700,-14.800
-0.700,64.800,-19.600
10.500,67.100,-21.000
3.700,67.400,-9.200
-9.700,63.800,-12.500
-10.400,36.100,-21.800
5.200,38.800,-13.700
47.700,40.900,-6.700
-23.900,36.200,-13.600
22.700,42.900,34.300
-38.800,48.700,10.000
35.700,9.500,9.100
12.700,52.800,8.600
9.600,52.900,-19.700
18.100,67.400,15.600
-19.600,51.600,-11.400
11.800,53.000,-19.700
39.600,54.500,10.900
33.000,53.700,-9.100
25.200,54.600,-9.200
-21.100,65.600,14.500
21.500,67.400,14.400
20.500,67.900,-3.300
21.600,67.800,-6.900
25.000,67.800,-6.900
-21.500,20.200,-1.500
19.900,20.900,-1.400
50.700,-6.800,-27.200
41.900,-8.400,-36.500
49.600,-7.000,-30.700
54.000,-6.500,-20.100
21.100,24.700,-19.500
-56.500,19.500,28.000
-35.800,-15.700,13.500
48.800,41.000,-4.400
40.900,27.600,24.000
7.700,-6.500,36.400
64.500,-37.000,-19.700
27.500,-37.600,-20.900
-37.700,-11.700,-30.500
-8.500,63.800,-12.500
42.200,-0.100,46.500
-1.200,-35.300,63.800
-4.600,-37.100,76.900
13.300,-39.900,80.800
13.600,-38.000,41.600
-7.700,-34.000,41.200
12.500,-38.100,39.300
10.300,-38.200,35.800
8.100,-38.300,33.400
-63.100,-60.400,-0.200
-31.700,-60.000,-4.900
-45.100,-60.500,-13.100
-64.300,-59.200,2.100
58.000,-54.500,-15.700
46.800,-54.700,-16.900
26.500,-52.500,-6.600
29.900,-52.500,-8.900
-18.400,-54.200,-3.000
-10.600,-48.600,-1.100
-10.600,-46.300,-0.100
64.300,-50.600,30.000
-33.600,-44.500,66.900
3.200,8.700,3.200
-3.500,5.600,10.500
-19.400,-10.400,65.000
-25.600,-17.900,7.900
-38.300,-15.500,51.300
-50.700,-17.700,58.500
61.500,-17.300,47.000
-29.200,-1.600,6.400
65.400,-18.300,-17.800
33.800,-53.200,66.700
-68.100,-24.200,3.600
-54.600,-26.400,-2.100
-57.700,-31.600,-26.400
-51.000,-30.200,-19.400
-10.000,-54.800,75.000
43.000,-19.000,-26.100
-10.200,-10.000,37.900
5.300,-14.200,69.000
8.700,-7.400,41.200
-4.600,-9.900,37.900
-0.100,-10.100,29.600
8.800,-6.500,36.400
4.300,-6.800,29.400
-28.400,-8.500,58.900
39.700,-19.100,-28.400
-49.100,-14.500,-9.000
-51.300,-14.600,-12.600
57.400,-6.400,-17.700
-41.600,19.200,-20.300
47.900,-54.700,-16.900
48.600,-36.400,6.200
37.000,-93.400,9.000
35.800,-92.200,11.200
0.100,-95.400,0.800
18.100,-95.400,-8.600
-3.500,-26.500,66.500
2.000,-20.900,66.000
-6.800,-21.800,43.700
32.000,-72.600,42.500
11.000,-24.000,67.500
36.100,-18.100,2.100
30.400,-17.000,5.600
-48.300,-85.000,8.000
-20.900,-11.500,-32.800
-27.600,-11.500,-30.500
-46.200,-83.300,25.500
-40.000,-11.800,-31.700
-30.900,-13.000,-38.600
-31.000,-11.700,-32.800
-37.900,-23.500,10.700
-32.400,-23.100,17.700
-30.000,-24.700,3.700
40.600,-18.100,1.000
-55.100,5.900,13.900
-55.400,19.500,28.000
-45.200,-72.400,23.400
-28.100,-1.500,6.400
56.700,-63.300,15.700
26.300,-72.500,49.500
30.900,-74.100,33.200
13.200,-25.000,68.800
-25.100,-76.000,37.900
-15.000,-73.800,30.700
10.000,-78.100,-10.200
18.900,-78.800,-4.200
-23.400,-14.500,8.700
-30.000,-61.100,60.100
-45.400,-31.200,-19.300
-39.800,-31.000,-17.000
-33.100,-31.100,-24.000
34.100,-19.100,-26.100
24.000,-19.300,-26.100
-43.100,-44.100,-14.600
-39.700,-44.000,-14.600
44.300,-37.200,-16.200
40.900,-37.300,-17.300
-64.500,-42.600,8.800
-67.800,-43.900,3.000
-62.300,-42.500,8.800
-6.900,-91.200,29.900
-17.000,-93.800,24.200
61.000,-36.400,0.300
40.600,-33.900,18.900
46.400,-36.400,7.400
-67.000,-40.900,27.500
12.200,-92.400,17.100
0.000,-91.800,8.700
15.800,-95.400,-7.400
-38.200,-29.500,59.600
-12.400,-91.900,12.200
-11.100,-96.700,0.900
-33.600,-97.900,6.800
-27.800,-98.400,-9.600
-7.900,-23.900,48.600
13.400,-20.600,37.700
-14.600,-81.800,-11.100
-5.800,-79.000,1.600
-15.400,64.400,7.500
60.200,-54.400,-14.600
-5.900,-26.200,75.900
-15.300,63.900,-6.600
-8.500,63.700,-14.800
-51.200,-13.900,-23.300
-51.200,-14.000,-28.000
47.500,-7.300,-38.900
48.600,-7.300,-38.900
37.400,-10.600,-35.100
47.400,-7.000,-29.500
65.000,-4.200,10.400
53.900,-7.100,-5.900
-19.500,-0.600,64.100
35.400,3.400,55.700
33.100,4.600,60.300
26.800,22.300,-28.700
-11.400,24.200,-16.000
6.500,24.600,-14.800
-20.400,24.100,-16.000
14.300,24.800,-11.200
-53.200,19.600,30.300
-36.200,21.400,10.200
-3.600,24.700,-6.600
-2.500,24.700,-6.600
2.000,24.800,-5.400
-14.200,30.900,54.200
-15.300,29.600,48.400
-48.800,35.800,21.800
-8.100,36.200,-20.600
7.500,38.600,-20.800
9.800,38.600,-22.000
22.000,40.300,-10.300
6.400,38.500,-24.300
44.200,40.400,12.200
43.300,40.600,-12.600
-39.700,35.300,1.800
-43.000,35.200,0.600
9.400,42.300,23.700
39.900,26.300,20.500
35.500,25.900,8.800
33.300,25.700,5.200
-64.000,-12.000,37.900
-45.800,-12.800,5.000
43.400,-1.300,44.300
51.200,-4.200,50.500
61.500,-4.700,30.500
66.000,-4.700,29.300
-5.700,-36.300,68.600
0.000,-35.300,63.800
-7.800,-33.800,47.100
-6.800,-36.200,70.900
39.500,-46.300,41.300
-11.400,24.300,-13.600
-38.500,35.200,-1.700
21.700,-10.700,-31.600
-42.400,-14.100,-2.000
51.800,-6.800,-27.200
25.600,-91.800,30.000
36.600,25.900,8.800
-40.800,-69.900,30.200
-44.200,-71.100,28.000
-44.100,-72.400,23.400
-41.900,-71.100,28.000
66.500,-18.300,-17.800
-4.400,-52.600,70.100
45.600,-65.000,1.700
46.800,-65.100,-0.600
-4.900,-62.400,7.200
14.100,-61.900,12.000
25.300,-60.500,16.600
43.500,-65.300,-6.500
9.700,-64.500,2.700
42.400,-65.500,-10.100
24.400,-65.600,-4.200
-50.600,-74.400,-0.100
-55.100,-74.400,-0.100
37.800,-12.600,67.700
51.300,-16.100,55.100
-36.200,-1.300,50.000
45.000,-6.300,-9.500
41.700,-6.500,-14.200
43.800,-6.000,2.200
29.200,-7.100,8.200
-7.100,-0.900,47.700
8.600,3.600,44.900
-7.000,-1.100,41.800
-1.400,-1.200,34.700
8.600,2.400,40.300
6.500,-1.300,30.000
65.400,-50.600,30.000
30.700,-19.200,-26.100
-11.200,-95.400,5.500
39.100,-27.900,67.900
13.800,-11.700,-24.500
30.800,-36.200,-12.700
28.500,-35.100,-11.700
-59.000,-8.000,5.000
-57.000,-19.000,13.000
-3.000,-46.000,37.000
-5.000,-55.000,36.000
-2.000,-55.000,18.000
-11.000,-55.000,34.000
-5.000,46.000,-18.000
-4.000,46.000,-18.000
-5.000,45.000,-1.000
-18.000,-35.000,-3.000
-2.000,-46.000,37.000
-56.000,-47.000,29.000
-55.000,-57.000,12.000
-55.000,-57.000,29.000
-59.000,-47.000,28.000
-50.000,33.000,-10.000
-63.000,-46.000,13.000
-55.000,-47.000,29.000
-32.000,-69.000,55.000
-29.000,-69.000,56.000
-25.000,17.000,49.000
-37.000,47.000,-4.000
-41.000,29.000,52.000
-40.000,47.000,-4.000
-26.000,17.000,59.000
-23.000,29.000,46.000
-61.000,-36.000,-14.000
-9.000,-68.000,32.000
-11.000,-68.000,30.000
-2.000,-34.000,25.000
-4.000,17.000,43.000
-4.000,17.000,66.000
-3.000,4.000,61.000
-3.000,28.000,35.000
-13.000,-20.000,73.000
-42.000,-20.000,55.000
-36.000,-20.000,45.000
-42.000,-20.000,51.000
-34.000,-20.000,66.000
-33.000,-20.000,66.000
-6.000,-46.000,50.000
-6.000,-55.000,49.000
-15.000,-55.000,17.000
-6.000,-68.000,59.000
-14.000,-55.000,17.000
-32.000,-36.000,-14.000
-31.000,-47.000,45.000
-44.000,-47.000,48.000
-46.000,-35.000,43.000
-36.000,-56.000,51.000
-32.000,-47.000,47.000
-40.000,-35.000,50.000
-45.000,5.000,31.000
-58.000,-46.000,3.000
-61.000,-46.000,-19.000
-52.000,-46.000,-17.000
-60.000,-36.000,1.000
-69.000,-36.000,9.000
-58.000,-19.000,-19.000
-43.000,-8.000,13.000
-41.000,-9.000,5.000
-67.000,-8.000,4.000
-68.000,-8.000,23.000
-4.000,16.000,-9.000
-10.000,-46.000,59.000
-20.000,-46.000,68.000
-32.000,-35.000,39.000
-46.000,-36.000,-33.000
-5.000,-20.000,72.000
-47.000,-19.000,-34.000
-53.000,-19.000,-26.000
-29.000,-9.000,59.000
-65.000,-8.000,-16.000
-47.000,3.000,-14.000
-63.000,3.000,-7.000
-65.000,-8.000,41.000
-61.000,-8.000,38.000
-29.000,-55.000,65.000
-34.000,-56.000,-9.000
-32.000,-56.000,-6.000
-49.000,-56.000,-12.000
-21.000,-68.000,21.000
-9.000,-69.000,-1.000
-19.000,-69.000,6.000
-18.000,-68.000,14.000
-22.000,-68.000,20.000
-54.000,-70.000,27.000
-61.000,-71.000,-1.000
-63.000,3.000,10.000
-3.000,17.000,24.000
-47.000,17.000,52.000
-28.000,16.000,-43.000
-46.000,16.000,-40.000
-32.000,16.000,-27.000
-5.000,28.000,17.000
-4.000,28.000,17.000
-5.000,47.000,-29.000
-25.000,44.000,51.000
-11.000,32.000,-24.000
-24.000,16.000,-26.000
-37.000,-35.000,-9.000
-16.000,-9.000,-32.000
-15.000,-9.000,-31.000
-17.000,-34.000,44.000
0.000,-34.000,52.000
-26.000,-20.000,-33.000
-63.000,-35.000,22.000
-61.000,-19.000,-7.000
-68.000,-8.000,20.000
-43.000,-8.000,20.000
-5.000,31.000,-22.000
-7.000,30.000,-17.000
-25.000,-46.000,52.000
-38.000,-35.000,68.000
-54.000,-36.000,-27.000
-50.000,-19.000,-34.000
-55.000,-20.000,59.000
-2.000,-9.000,29.000
-2.000,-9.000,25.000
-12.000,-9.000,32.000
-11.000,-9.000,32.000
-64.000,-8.000,-16.000
-49.000,3.000,-36.000
-54.000,3.000,-30.000
-38.000,-9.000,70.000
-58.000,-57.000,-1.000
-56.000,-57.000,0.000
-31.000,-56.000,-6.000
-22.000,-69.000,63.000
-52.000,-70.000,24.000
-50.000,-71.000,-13.000
-38.000,4.000,54.000
-3.000,5.000,25.000
-8.000,5.000,34.000
-44.000,3.000,3.000
-59.000,5.000,42.000
-50.000,30.000,37.000
-9.000,32.000,-28.000
-8.000,32.000,-25.000
-24.000,44.000,51.000
-6.000,47.000,-27.000
-26.000,47.000,-16.000
-22.000,47.000,-17.000
-4.000,28.000,47.000
-55.000,32.000,10.000
-5.000,44.000,54.000
-9.000,-46.000,10.000
-52.000,-71.000,-11.000
-54.000,-46.000,-30.000
-63.000,-36.000,-20.000
