Brain_id	well_id	batch_id	slab_num	slab_type	sample_ontology_id	sample_name	tissue_class	coarse_tissue_class	MNI_x	MNI_y	MNI_z	network_name
br1_H0351.2001	973	275-111	18	CX	4158	"fusiform gyrus, Left, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	-42.900	-35.700	-22.800	Z_restOfBrain
br1_H0351.2001	981	275-111	18	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-35.500	-36.600	-27.000	Z_restOfBrain
br1_H0351.2001	1052	275-111	18	CX	4163	"fusiform gyrus, Right, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	36.200	-39.100	-24.800	Z_restOfBrain
br1_H0351.2001	1044	275-111	18	CX	4166	"Heschl's gyrus, Left"	Heschl's gyrus	Heschl's gyrus	-41.400	-21.700	9.300	Z_restOfBrain
br1_H0351.2001	1028	275-111	18	CX	4288	"Putamen, Left"	Putamen	Putamen	-30.900	-21.700	8.500	Z_restOfBrain
br1_H0351.2001	1020	275-111	18	CX	4167	"Heschl's gyrus, Right"	Heschl's gyrus	Heschl's gyrus	42.900	-23.900	11.800	Z_restOfBrain
br1_H0351.2001	1012	275-111	18	CX	4271	"Long Insular Gyri, Right"	Long Insular Gyri	Long Insular Gyri	30.200	-25.000	8.300	Z_restOfBrain
br1_H0351.2001	1051	275-111	18	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-62.700	-28.600	1.200	Z_restOfBrain
br1_H0351.2001	964	275-111	18	CX	4142	"middle temporal gyrus, Left, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	-57.500	-31.800	-7.100	Z_restOfBrain
br1_H0351.2001	980	275-111	18	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-59.700	-35.500	-21.000	Z_restOfBrain
br1_H0351.2001	996	275-111	18	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-51.300	-37.300	-28.300	Z_restOfBrain
br1_H0351.2001	988	275-111	18	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-52.400	-35.300	-20.900	Z_restOfBrain
br1_H0351.2001	1035	275-111	18	CX	4138	"superior temporal gyrus, Right, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	69.300	-24.900	5.900	Z_restOfBrain
br1_H0351.2001	1027	275-111	18	CX	4139	"superior temporal gyrus, Right, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	60.700	-28.600	0.700	Z_restOfBrain
br1_H0351.2001	1043	275-111	18	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	53.200	-35.000	-10.600	Z_restOfBrain
br1_H0351.2001	979	275-111	18	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	47.800	-38.000	-21.400	Z_restOfBrain
br1_H0351.2001	1003	275-111	18	CX	4154	"inferior temporal gyrus, Right, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	61.600	-37.700	-21.100	Z_restOfBrain
br1_H0351.2001	995	275-111	18	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	53.200	-35.900	-13.800	Z_restOfBrain
br1_H0351.2001	971	275-111	18	CX	4162	"fusiform gyrus, Right, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	43.600	-38.100	-21.400	Z_restOfBrain
br1_H0351.2001	1034	275-111	18	CX	4094	"postcentral gyrus, Right, inferior lateral aspect of gyrus"	"postcentral gyrus, inferior lateral aspect of gyrus"	postcentral gyrus	68.300	-20.700	21.900	Z_restOfBrain
br1_H0351.2001	1010	275-111	18	CX	4012	"precentral gyrus, Left, bank of the precentral sulcus"	"precentral gyrus, bank of the precentral sulcus"	precentral gyrus	-31.400	-0.600	47.100	Z_restOfBrain
br1_H0351.2001	1018	275-111	18	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-44.100	-1.000	54.800	Z_restOfBrain
br1_H0351.2001	1026	275-111	18	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-56.800	-4.400	42.800	Z_restOfBrain
br1_H0351.2001	1002	275-111	18	CX	4031	"middle frontal gyrus, Left, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	-32.400	3.000	56.500	Z_restOfBrain
br1_H0351.2001	962	275-111	18	CX	4026	"superior frontal gyrus, Right, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	9.500	-9.800	51.000	Z_restOfBrain
br1_H0351.2001	1017	275-111	18	CX	4017	"precentral gyrus, Right, bank of the precentral sulcus"	"precentral gyrus, bank of the precentral sulcus"	precentral gyrus	37.100	-5.400	53.000	Z_restOfBrain
br1_H0351.2001	1025	275-111	18	CX	4018	"precentral gyrus, Right, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	44.500	-4.400	56.400	Z_restOfBrain
br1_H0351.2001	1033	275-111	18	CX	4019	"precentral gyrus, Right, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	50.800	-5.700	51.200	Z_restOfBrain
br1_H0351.2001	993	275-111	18	CX	4033	"middle frontal gyrus, Right, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	27.600	-6.500	49.700	Z_restOfBrain
br1_H0351.2001	1009	275-111	18	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	35.000	-4.600	56.200	Z_restOfBrain
br1_H0351.2001	1050	275-111	18	CX	4087	"postcentral gyrus, Left, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	-58.000	-10.800	35.000	Z_restOfBrain
br1_H0351.2001	362	275-111	8	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	0.400	44.600	32.700	Z_restOfBrain
br1_H0351.2001	987	275-111	18	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	45.700	-37.500	-19.300	Z_restOfBrain
br1_H0351.2001	1004	275-111	18	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-53.500	-37.300	-28.400	Z_restOfBrain
br1_H0351.2001	972	275-111	18	CX	4142	"middle temporal gyrus, Left, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	-60.700	-31.600	-6.100	Z_restOfBrain
br1_H0351.2001	977	275-111	14	CX	4288	"Putamen, Left"	Putamen	Putamen	-25.100	-3.200	7.400	Z_restOfBrain
br1_H0351.2001	946	275-113	16	CX	4020	"precentral gyrus, Right, bank of the central sulcus"	"precentral gyrus, bank of the central sulcus"	precentral gyrus	57.200	-2.800	23.900	Z_restOfBrain
br1_H0351.2001	974	275-111	16	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-42.500	-21.400	-18.800	Z_restOfBrain
br1_H0351.2001	982	275-111	16	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-34.100	-23.700	-28.200	Z_restOfBrain
br1_H0351.2001	998	275-111	16	CX	4244	"parahippocampal gyrus, Left, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	-20.400	-22.000	-22.600	Z_restOfBrain
br1_H0351.2001	997	275-111	18	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-7.100	1.400	36.100	Z_restOfBrain
br1_H0351.2001	1005	275-111	18	CX	4231	"Cingulate gyrus, parietal part, Left, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	-3.000	-4.900	28.400	Z_restOfBrain
br1_H0351.2001	1013	275-111	18	CX	4234	"Cingulate gyrus, parietal part, Right, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	1.100	-10.400	28.400	Z_restOfBrain
br1_H0351.2001	883	275-113	16	CX	4172	"planum temporale, Left"	planum temporale	planum temporale	-64.400	-10.200	4.400	Z_restOfBrain
br1_H0351.2001	907	275-113	16	CX	4270	"Long Insular Gyri, Left"	Long Insular Gyri	Long Insular Gyri	-38.000	-11.800	0.800	Z_restOfBrain
br1_H0351.2001	868	275-113	16	CX	4139	"superior temporal gyrus, Right, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	47.300	-16.500	-6.300	Z_restOfBrain
br1_H0351.2001	939	275-113	16	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	57.800	-20.800	-15.400	Z_restOfBrain
br1_H0351.2001	876	275-113	16	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	43.900	-26.600	-23.600	Z_restOfBrain
br1_H0351.2001	884	275-113	16	CX	4154	"inferior temporal gyrus, Right, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	49.200	-27.600	-27.800	Z_restOfBrain
br1_H0351.2001	923	275-113	16	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	57.700	-22.700	-18.400	Z_restOfBrain
br1_H0351.2001	892	275-113	16	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-50.800	-16.600	-4.200	Z_restOfBrain
br1_H0351.2001	908	275-113	16	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-52.000	-22.100	-16.600	Z_restOfBrain
br1_H0351.2001	915	275-113	16	CX	4178	"planum polare, Left"	planum polare	planum polare	-43.300	-13.600	-5.700	Z_restOfBrain
br1_H0351.2001	870	275-113	16	CX	4248	"parahippocampal gyrus, Right, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	29.100	-26.600	-22.800	Z_restOfBrain
br1_H0351.2001	931	275-113	16	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	55.600	-22.500	-17.300	Z_restOfBrain
br1_H0351.2001	947	275-113	16	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	54.600	-20.600	-14.400	Z_restOfBrain
br1_H0351.2001	916	275-113	16	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-52.000	-23.200	-20.900	Z_restOfBrain
br1_H0351.2001	941	275-113	16	CX	4288	"Putamen, Left"	Putamen	Putamen	-27.500	-12.500	5.700	Z_restOfBrain
br1_H0351.2001	889	275-113	16	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	43.800	8.800	43.800	Z_restOfBrain
br1_H0351.2001	865	275-113	8	CX	4026	"superior frontal gyrus, Right, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	7.800	45.200	30.500	Z_restOfBrain
br1_H0351.2001	897	275-113	16	CX	4034	"middle frontal gyrus, Right, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	40.600	9.200	41.400	Z_restOfBrain
br1_H0351.2001	866	275-113	16	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-8.900	13.300	27.100	Z_restOfBrain
br1_H0351.2001	953	275-113	16	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-0.500	11.600	24.300	Z_restOfBrain
br1_H0351.2001	937	275-113	16	CX	4226	"Cingulate gyrus, frontal part, Right, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	7.900	10.800	29.100	Z_restOfBrain
br1_H0351.2001	945	275-113	16	CX	4227	"Cingulate gyrus, frontal part, Right, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	2.700	10.600	24.500	Z_restOfBrain
br1_H0351.2001	890	275-113	16	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-58.800	1.200	34.900	Z_restOfBrain
br1_H0351.2001	867	275-113	16	CX	4017	"precentral gyrus, Right, bank of the precentral sulcus"	"precentral gyrus, bank of the precentral sulcus"	precentral gyrus	56.300	1.700	28.600	Z_restOfBrain
br1_H0351.2001	954	275-113	16	CX	4019	"precentral gyrus, Right, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	62.500	-0.300	29.100	Z_restOfBrain
br1_H0351.2001	938	275-113	16	CX	4092	"postcentral gyrus, Right, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	56.100	-5.000	19.800	Z_restOfBrain
br1_H0351.2001	930	275-113	16	CX	4093	"postcentral gyrus, Right, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	64.600	-3.800	19.700	Z_restOfBrain
br1_H0351.2001	922	275-113	16	CX	4094	"postcentral gyrus, Right, inferior lateral aspect of gyrus"	"postcentral gyrus, inferior lateral aspect of gyrus"	postcentral gyrus	66.600	-5.900	15.700	Z_restOfBrain
br1_H0351.2001	875	275-113	16	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-63.200	-6.100	11.500	Z_restOfBrain
br1_H0351.2001	891	275-113	16	CX	4135	"superior temporal gyrus, Left, lateral bank of gyrus"	"superior temporal gyrus, lateral bank of gyrus"	superior temporal gyrus	-67.600	-14.600	0.700	Z_restOfBrain
br1_H0351.2001	932	275-113	16	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-55.300	-25.900	-30.600	Z_restOfBrain
br1_H0351.2001	877	275-113	16	CX	4274	"Short Insular Gyri, Right"	Short Insular Gyri	Short Insular Gyri	44.300	-9.700	6.900	Z_restOfBrain
br1_H0351.2001	933	275-113	16	CX	4288	"Putamen, Left"	Putamen	Putamen	-26.400	-12.500	5.700	Z_restOfBrain
br1_H0351.2001	957	275-113	16	CX	4247	"parahippocampal gyrus, Right, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	20.700	-25.700	-18.700	Z_restOfBrain
br1_H0351.2001	878	275-113	16	CX	4162	"fusiform gyrus, Right, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	38.600	-27.000	-24.800	Z_restOfBrain
br1_H0351.2001	924	275-113	16	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-55.200	-23.600	-22.000	Z_restOfBrain
br1_H0351.2001	869	275-113	16	CX	4271	"Long Insular Gyri, Right"	Long Insular Gyri	Long Insular Gyri	38.000	-11.600	0.400	Z_restOfBrain
br1_H0351.2001	881	275-113	14	CX	4024	"superior frontal gyrus, Left, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	-13.700	29.300	50.900	Z_restOfBrain
br1_H0351.2001	441	275-108	10	CX	4026	"superior frontal gyrus, Right, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	13.000	42.400	27.800	Z_restOfBrain
br1_H0351.2001	677	275-108	20	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-58.900	-43.300	-5.000	Z_restOfBrain
br1_H0351.2001	748	275-108	20	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-45.200	-43.200	-13.600	Z_restOfBrain
br1_H0351.2001	755	275-108	20	CX	4153	"inferior temporal gyrus, Right, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	46.500	-50.000	-16.900	Z_restOfBrain
br1_H0351.2001	747	275-108	20	CX	4154	"inferior temporal gyrus, Right, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	59.100	-50.300	-18.800	Z_restOfBrain
br1_H0351.2001	676	275-108	20	CX	4162	"fusiform gyrus, Right, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	40.200	-48.800	-16.200	Z_restOfBrain
br1_H0351.2001	684	275-108	20	CX	4163	"fusiform gyrus, Right, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	27.600	-45.700	-15.900	Z_restOfBrain
br1_H0351.2001	708	275-108	20	CX	4247	"parahippocampal gyrus, Right, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	17.200	-38.800	-9.600	Z_restOfBrain
br1_H0351.2001	700	275-108	20	CX	4248	"parahippocampal gyrus, Right, bank of the cos"	"parahippocampal gyrus, bank of the cos"	parahippocampal gyrus	29.800	-42.200	-10.900	Z_restOfBrain
br1_H0351.2001	691	275-108	20	CX	4107	"supramarginal gyrus, Left, inferior bank of gyrus"	"supramarginal gyrus, inferior bank of gyrus"	supramarginal gyrus	-57.600	-34.700	19.300	Z_restOfBrain
br1_H0351.2001	723	275-108	20	CX	4136	"superior temporal gyrus, Left, inferior bank of gyrus"	"superior temporal gyrus, inferior bank of gyrus"	superior temporal gyrus	-55.600	-36.900	10.700	Z_restOfBrain
br1_H0351.2001	739	275-108	20	CX	4169	"transverse gyri, Left"	transverse gyri	transverse gyri	-34.400	-35.500	18.800	Z_restOfBrain
br1_H0351.2001	731	275-108	20	CX	4172	"planum temporale, Left"	planum temporale	planum temporale	-45.000	-36.600	15.400	Z_restOfBrain
br1_H0351.2001	683	275-108	20	CX	4145	"middle temporal gyrus, Right, superior bank of gyrus"	"middle temporal gyrus, superior bank of gyrus"	middle temporal gyrus	63.600	-42.200	-1.100	Z_restOfBrain
br1_H0351.2001	675	275-108	20	CX	4146	"middle temporal gyrus, Right, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	58.200	-44.800	-6.400	Z_restOfBrain
br1_H0351.2001	762	275-108	20	CX	4155	"inferior temporal gyrus, Right, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	56.100	-46.500	-8.400	Z_restOfBrain
br1_H0351.2001	754	275-108	20	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-40.100	-11.000	62.300	Z_restOfBrain
br1_H0351.2001	753	275-108	20	CX	4018	"precentral gyrus, Right, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	12.700	-11.700	72.700	Z_restOfBrain
